customer_id,total_spent,frequency
603564505956f89291ccd8427a206a2a,1380.0,1
7edfd764e07775e2990a885b60f84141,1380.0,1
d332b2c8f76002bd5b5f7a0aa166fc25,1380.0,1
d8724f5c495f80e4e4cf56b8be67668d,1380.0,1
4a60b2ce1ee8c7b828e4bbcca5b86b41,1379.0000000000002,1
5ef96fa144b65e2a90bde1f64b2fd5b8,1377.5,1
797472460f0cedec7cf30016d1304f63,1377.5,1
7af79c8f9ecbb3aa777e5688430cc480,1377.5,1
f0b595a446e1c9dcfe68e3cd35d7d380,1377.5,1
ba441b699aeb3bb9afd7ec9c732ec617,1375.65,1
214c9a1e18b8592e8a56bfcf31514b9b,1375.0,1
73522d9ec5b4e4b71550fc64f77cfa27,1375.0,1
e2fbfd87f1077e0bdd44a5adca62c65f,1375.0,1
e4bee874d6368c127e7ca2a6fd7545ff,1369.9,1
3d4bc7f585bc0534e4a0c00c086721b2,1367.7,1
8c20d9bfbc96c5d39025d77a3ba83d7f,1361.89,1
6f241d5bbb142b6f764387c8c270645a,1360.02,1
728b0d27ba5108af500fed741b7be449,1360.0,1
ac5fce3f511bfbc2099eeed240a1194d,1360.0,1
010be179fab38706ae5cf77170b038e3,1359.9,1
09e3aaa17d44116c17b6627e5e9630d7,1359.9,1
a315cd43cd43a1eb3c0f4d21d65f6628,1359.9,1
f428a58d33c31b091c8ddd33ba2362f5,1359.9,1
6c9248ca8a88d31092ae006ff63b12a4,1359.0,1
dc7cfdba05837cc07d53bf3e8ed07da5,1359.0,1
41a940125f7b30d8219a2672baba478c,1358.24,1
5f302af18bb0da175bc7b0eff5307451,1358.24,1
0edc831063e713610ad25d10ffb74848,1350.0,1
2131f859f33715756b10efb97d873a85,1350.0,1
7a40171d9866d44cdeb70537d2727fc6,1350.0,1
84e3f5e3a5b64618391c80a3df331d2a,1350.0,1
94ac84bc898f972e862ef42c86ee39ea,1350.0,1
9d542a8821d0d62a8e1a21d61781b90b,1350.0,1
897c8801e3fd285ce1196daed5ae2de7,1349.99,1
ed189d4d749b9877a2aa93d9d32f339b,1349.99,1
fa4de7819dda8ca15bf86e413ba6473f,1349.99,1
284e326e8a71e55bdb0b210ddfabaa27,1349.0,1
360049d2896a80d7e24f60c1deb01ebb,1349.0,1
cc9e69978aa877c0442093a193254a67,1349.0,1
079e85f42f5af80c74240b97b7a4dee1,1340.0,1
31c45b49a140bc7c8a9bed80e74e8660,1340.0,1
31ef214ca2b1a59ca5819bcbf64b6349,1340.0,1
344ee65ac116bd585ab8ee04a18597e5,1340.0,1
3a486addcf71802e8445e303ab0a09e3,1340.0,1
4227cf6df4208d3ff1ce0aaa14e265a9,1340.0,1
96247f13c0086e9d96b945227b7f8f25,1340.0,1
cc4fef4299b231a913af5205feed5e36,1340.0,1
d64c957183fc8d75e536e89468feccda,1340.0,1
efa2729fe65e29fa63ac050b9f9fe3df,1340.0,1
219206b4c12d07b51871ff11895c2351,1335.0,1
60c3b5e9a49680687f57dec245ff4878,1332.5,1
809bd95c2a1c148967634227e843316b,1332.5,1
159132ab31eb3c8a1061ed18967f720b,1330.0,1
7c551622beecf95bfb83f5dfb921191f,1330.0,1
935b0e35c27eff20b89b6dfe7753d31f,1326.5,1
92f640eaa92da7fa7edc6ea1cdd54814,1326.0,1
693d7169ea4da2b4cb918c2c9b7e290d,1325.9,1
fe02528abe9cf5b73ededc4a240acc9d,1325.46,1
3689abfed7e332a5cf585915310c0056,1323.0,1
e84f200509c18b8bbcd78d607138feb3,1322.64,1
a291b9db0ab85d73c7f687f11ea290ad,1320.0,1
b76637cd3591c558ba3f6be59f0dd883,1319.9,1
2a1f6d64684615ad73ce7d05586115ed,1319.4,1
b366cf48c2ccad341f8e7aff1658f511,1316.0,1
09c5713746fdfa37f1ca6a92242da406,1314.99,1
a46a646a753f6ff3ddca8e7532a6889b,1312.0,1
c5caf3ba9c0bec1cb22624b0759839fb,1309.99,1
15c9f479d7e7aba1663ab215517f9310,1309.0,1
41b3c5c585822fbdee3b0b136b9696c4,1308.0,1
448cc8ddc13987be1c7826486e187eb4,1300.52,1
23fafaadc0b11501176401ba0003c22d,1300.0,1
6482c915ec997dacbb610e3e6cf6c6bd,1300.0,1
79c153310ee3cfd3c2a760c9798b179a,1300.0,1
7ca107237a9bd4f07595806d73b75edd,1300.0,1
7f02a8230a3ff5c0888ea3a2c8ae618c,1300.0,1
8d4fbbdcabdfc2f9b1f52cd523ea5865,1300.0,1
ac12022931d88a2a8688a62d0f583f51,1300.0,1
bccacce2d37971951fd3e82965330b87,1300.0,1
be55f2be3c967a6b77b75158d8d6260d,1300.0,1
c36218bce6a33d4814601c7744386d9e,1300.0,1
dd977fc3619f271f431181f90e305a1f,1300.0,1
e8f78b7883f7712e1d0fb7a2f59fc38a,1300.0,1
ec690140f77f5ff4c884704c976e3489,1300.0,1
1b8251534223367e329cc7605f5d4a49,1299.99,1
1d34ed25963d5aae4cf3d7f3a4cda173,1299.99,1
67ff232fabe29e1081733ba663d07e53,1299.99,1
881a405c751425d875c534cc9b9633c9,1299.99,1
df25809d2708a27863310205e3e224a9,1299.99,1
fd646e095aeb71e4fe6669efdf04fd53,1299.99,1
0c3060b6e196ea68986b130a86c8ea08,1299.9,1
19ac278967f42fe0240c4823824594aa,1299.9,1
1ed4be846471fc0c529d51f2f8274c0a,1299.9,1
1f468c5a64641a32137d557ade625dbf,1299.9,1
22f7df0fe6413ce90a307df4709e8931,1299.9,1
36da15e62a3ecf96427337aba9139f2e,1299.9,1
3c984113b6e566d2dd37ded86c65eb0a,1299.9,1
46f6a5bae4ef97e9769697f718523353,1299.9,1
819de25ead97f171c5aca3e76048c843,1299.9,1
c2b15e2fdaf53bfb90b245f2ad21d94d,1299.9,1
c3947473905e62657d38b7459a6a45b2,1299.9,1
f3fd434cefcc530bec7e71f31a914b60,1299.9,1
f959b7bc834045511217e6410985963f,1299.9,1
00c634fb2feeb4e2767a916c2375c9b8,1299.65,1
070571ebd72c8abf80e793aa0faa32f8,1299.65,1
18216abe719d24c5faf04c82abdf5e31,1299.65,1
38e3937c97e049632e77de6d05648412,1299.65,1
4632a65b0ff3f7df3e6d9b9bbe11380c,1299.65,1
939b209dd2a56cc6fed22e0a40b805fe,1299.65,1
ba2ad8b23fe2a0a45cdb33ae2cc42b98,1299.65,1
d99a2c8000e14e11c6cf41a2352a9e91,1299.65,1
fb3c17a0741fbb9e328d54374a56f2cc,1299.65,1
3c3c45651f50bb4b13a4de268cad02b0,1299.0,1
4543b7479c6d4c5d2a40900b26791211,1299.0,1
738b086814c6fcc74b8cc583f8516ee3,1299.0,1
a47703d55341244bf9e82521834ad64a,1299.0,1
ac56247052dbfac8b7453c1a558aa83f,1299.0,1
c75bac65cdd6e3bafdd4398e63a3b0c0,1299.0,1
d8acb46c718975948423dbf1b603b959,1299.0,1
da90cf906fefe43638ea19d590ad987c,1299.0,1
e5640b8b65bb7e42d7452ef9f82aba5e,1299.0,1
f4af9116429bdaa90732a4ad05f1db2c,1299.0,1
fd07281333f163bbc2a3f2b71d6cc549,1298.99,1
bb5fc199a7fb4028471dc5325587f0aa,1298.9,1
bfc72b25d90e16298aa5735c248d08f8,1297.25,1
91f92cfee46b79581b05aa974dd57ce5,1296.0,1
1dda9292985a1cff6f564e142b6a430d,1295.0,1
cfcd303b7ba5238f33ca2162b958f4ab,1290.0,1
6e8de979438f491f476434cd1fc85325,1288.72,1
98b57da4f6372460e9bd54e2e4491e0b,1287.0,1
9f03c12d78d5dfec18b888fc6bc7ecb7,1283.64,1
291077961cb657f8fcee35954f5ee92d,1280.0,1
cc105d22219939a0d681e14ce6e38791,1277.5,1
06d478ba352a27a5167f3de441af9f59,1275.0,1
83379feb9c6a054d1019e9a079775a3d,1269.1,1
ee293069056334e9b2076d69f4dfc367,1269.0,1
9b678f5f6f471e1282c0524ebbefa782,1267.2,1
09e01f974b9533109a46281624e39808,1265.89,1
08c8ccac72cca999d16588dbf7369104,1260.0,1
48c10ba322728565bb90db02e2ed0707,1260.0,1
8d2acca6ee811590f42edb3d305d1228,1260.0,1
92dd835c0a01f474014b0a888b5bef93,1260.0,1
e012356cb110daaecd8c1a2bb66d27f6,1260.0,1
fb30a7e74e10e5c8f5e3bb22cc03430d,1260.0,1
66d376416dfbdcb87ddc1f2384d343ba,1259.0,1
33add7528833f57795e0549ea17dd0b3,1250.0,1
575208314408a44ef88dc470406e361c,1250.0,1
62e7aea1aa0f2c22f4935878ab350527,1250.0,1
be2e45cc0094d2ca20f16e31924f389f,1250.0,1
e22692ddc6613e893c0e025a2dd60c52,1250.0,1
e90c7c2a0170c97fee91e5e52c53631e,1250.0,1
ef1c89da7452383e32640044013e8382,1250.0,1
788e845925ff64c9df5d8ba40e28cf50,1249.49,1
68e79cc3fee7ad5c306be406d94afec7,1244.0,1
27445a8aa8d9efc8dca27a651b61533b,1240.0,1
42db1aa24e501b47e6dfca5bb3bb0dad,1240.0,1
544718803ece964e5c1d0b3b3cd751fc,1240.0,1
c4184e264c25f060e2022b22c098ab18,1240.0,1
c4652b51edab50d87139ea73e4cdfc2e,1240.0,1
f0d62fcceaafaea74a143d7fce54f1f4,1240.0,1
bca5625f843661186a352a2c160843ee,1239.98,1
90e3eeece77d494de02de58bc257b248,1235.99,1
faf4094628be1cb2e660fc9bedc2d72c,1234.0,1
750f14ea5e0f226e42bd9d77d4af541d,1230.0,1
fb51887c8244b5ca1d8f1f9e1b3bf4e7,1228.5,1
f8c4a8218238f0c3c87d39cb27c00593,1224.99,1
2359a7ebdae8381103e9f7524e70fd48,1221.03,1
dcdc259ec5bacca962c1ea9ba705b4b1,1209.0,1
0049e8442c2a3e4a8d1ff5a9549abd53,1200.0,1
176db5144496b2af02a70eff67f81d11,1200.0,1
1f32801ff0c8f0aeaa8a6af5ca6ce862,1200.0,1
223a807962e222b758aeee5610103f47,1200.0,1
2421c7be6e7456c06f434ff26cb4223a,1200.0,1
286cd699eec7a6faf30e808b715f1180,1200.0,1
36f58303deca083523374389d472bfec,1200.0,1
3a1b9fe3e0d0d7541f37438799c97571,1200.0,1
711fff4266b53bae9de25be1473dc0bc,1200.0,1
7194be434cc4eb4eb1a7a44bb4e9e24d,1200.0,1
72680b3da61c269ad2e5d342356fec77,1200.0,1
79e3be07b961e4d6df3d52de6a560c47,1200.0,1
80cf55a439bbb373aea40a08515fb39b,1200.0,1
80f16375ce928674fe11f2e5130208e1,1200.0,1
811e55e5f48c8f37832963ff509ce85b,1200.0,1
8e6e4cf2ce41cda407074b416f893269,1200.0,1
abf6ab643b15647ff39d48cb4bfb1019,1200.0,1
ac7c0515474bc3f9cf19474ee4d228eb,1200.0,1
b51ecad2f840841fc7f24a4aca209f01,1200.0,1
be33968269bf8c51037b65cdf4edff1b,1200.0,1
d1c1552729f4a36ad3f2e9f2103681e1,1200.0,1
e85b1dcef5f92e0647dc214b455b83c8,1200.0,1
f0685eff82fe533447ab1a84c25704c1,1200.0,1
f33ce5c93bb775dce8f1ee9e1055e65e,1200.0,1
f3c52e9863e8cfcb77e896e4a75be1b3,1200.0,1
041318f3b224ed1865ecbd61cbd4c77b,1199.99,1
7cd5e2de48001275a79e17e6348c6a1a,1199.99,1
9a3f52e1bec201f8966f6d0a8faddbb4,1199.99,1
d50dcc264b92c899c1a4f0f1c99cb67c,1199.99,1
08029b648bf207edf7c24f3673382bf2,1199.98,1
841b2848b570367c3e7f73ff6ce67bb3,1199.95,1
cc38c1b9a700590f58594bbedea9912a,1199.95,1
158eb98729448d3b4e5d3373d57df47a,1199.9,1
197b14f985f4eddc23ec1ca34aace99b,1199.9,1
1a46899c81a1f73c1338cffd1164751d,1199.9,1
1f5f4155d20763029c7b0504404748bb,1199.9,1
2cb9cd4d83c7018f46ff002953f95901,1199.9,1
2f58942ce22a94bab8236b05f48b2ab9,1199.9,1
5b570df1f1def219b8c7f269b3eb3c23,1199.9,1
5dadf9303f4c0c38d65b444aaf92b86e,1199.9,1
67f60f620492b627d9ce232d5c6ec467,1199.9,1
87ac54f29caef172849cce57d5128967,1199.9,1
932eaecbf57142d67adbc8f4508ae87c,1199.9,1
966fdef8074099e48e060b6b79067397,1199.9,1
ab7d2d05dbd77bf056e2cf426e3fd52f,1199.9,1
acdbb4999d5d103ee914b62dd18922a2,1199.9,1
afcccdc6ee50bf89131f9efb8ab99ece,1199.9,1
b07e3d2770a8635837a1a1542b0d54f5,1199.9,1
c99c4573f69475e34c281d72617283ed,1199.9,1
d0c8dedcb2e16a6245f6a9f836385068,1199.9,1
d858c8a1bd7dca425c880be55b01a581,1199.9,1
d91c1a0faf55f367e43be832269cfe62,1199.9,1
daf556572d5a32abdf0ef68f7a9c3d10,1199.9,1
e89521c12ed7a8a782acfd80881f3b3e,1199.9,1
fe1bccd55c91b596c92bcc1401408594,1199.9,1
48d6a6909a9bd0b2128ea79630e52d13,1199.76,1
22245e5e8a9b0a5f9ea62d9aefc4e5fe,1199.6999999999998,1
a261571e982fcbdd11ed1e4814f709df,1199.65,1
19f1813fb62eb7c453af714dc1211d73,1199.0,1
2212ba48de3178b1e25a24eee16e3c27,1199.0,1
25c1ced83d16f627bd5862b7f9bc6caf,1199.0,1
277046fb06e3f5185b0f4a816b811286,1199.0,1
4a06381959b6670756de02e07b83815f,1199.0,1
4fb36b6cb7d46f7c211711c19e6c8cdc,1199.0,1
5986b333ca0d44534a156a52a8e33a83,1199.0,1
63abd60f51ca1ed442bbb0610f59ed3c,1199.0,1
63bd88b83df0481864b79579cd2d7f6b,1199.0,1
a3cbf4257c79c31a551ab11948b2a774,1199.0,1
b9025d9e21715cc1eac81b2e40ee94d9,1199.0,1
d3fa2b41958a719ae19f1b4daeed98cb,1199.0,1
dcef2fe349300ac52c962eb0f0fbc453,1199.0,1
e30ee9cb305181ee6c6e995c68f37583,1199.0,1
e6ae48a024a916639572dd4f405662f1,1199.0,1
fc33ae751a438446b4abb5962e5252d0,1199.0,1
3a1e5902bb274b86dd980f371e207651,1198.0,1
b115c9e03fe6ed4c0b0ad50733f1ae98,1198.0,1
b77a36877fb9b74ab4dec5f4e939419a,1198.0,1
ccab16a93f386fab2c64bdaf71cbe1e2,1197.9,1
dfb6e825e171551578e57036f73f2190,1197.9,1
5dda90aebacf065a80afd8b35cf60dc3,1195.0,1
19faaa8953bbd5166298b6f2a3f84298,1190.65,1
35cc79f94883e64adef77f344e09b7ec,1190.0,1
74caf64e68fcb4dcf49a9e3b1766922f,1190.0,1
968229662999151cbdbaa3ee0460b448,1190.0,1
dfc2e5ba198bff36ab53800fd43e0644,1190.0,1
373facce3e17d33fec7df11c961c6ff1,1189.9,1
4e2e3f18675718bb133c6de3369677c6,1189.9,1
6a4ed1cc3af287bcc9fe6abfbbceb84d,1189.0,1
db6f9af19cfaa6064936f4b3e1097223,1189.0,1
a2463c771cdc164e80078fd3d5e12ee0,1186.0,1
b2948d9d07f52967e94d91d7ad999c91,1186.0,1
71583bf590a19d9a0c2073d705b73c7d,1183.99,1
08f75c833b2e83e9627a628cac46f69e,1180.95,1
05d18f7033aeb69e03888511124a473e,1180.0,1
77ea2ec98e943bee47f47e77050b9855,1180.0,1
b314ce6682d125675e0981115f658d98,1175.8,1
a6b4224286518410d6a29b2b05d821b1,1175.0,1
2815da103e2929fd06a7b2129153fedc,1169.44,1
0781659176c3bdef80a6e2fe1fbd24a0,1169.0,1
3ffc83bdd8f4ecb0752fe9c3204b5c1e,1168.0,1
d036f891452cf38a560fadbd4021580f,1168.0,1
8582c9ab7a8379bdbb1836bda59b5f4a,1165.97,1
dad721ade2b490dbcc54e62212129467,1164.9,1
88324c93ce11436ae046563bf0da285c,1161.0,1
96888e542a835f6dea8d3039af2e4a2e,1160.0,1
e488ec82faeb287d7d9fc85bd9960c22,1160.0,1
14cc76078935118a32fb1f6c01c55488,1159.0,1
71655ca61ab778759a241a1188d03d37,1158.25,1
6ddb8747bdcad87a91ea5ce5c0c79a42,1156.99,1
ccc7253294c7fddf43348badad1f59ff,1155.0,1
0977e0b93fd518fc88b277900af29e65,1150.0,1
9a926a6d7f4cfc314e04fd9b4eed0672,1150.0,1
ccaeb075651015b6fd4240ded98360e2,1150.0,1
34fc1866586bd50cfde68e61ba2fed0d,1149.9,1
3eb90dc317dd8c2f0bcb17210a723364,1149.65,1
792a25de8cf6773efd37ddced5f8dbc9,1149.65,1
8bea0b231b8b08343ee31038e855d620,1149.65,1
95507e03074813ed6495792938c27b0c,1149.65,1
b527077fcf783cd4a721674ffb07931f,1149.65,1
dc6484673b2e9c0dd56bee4d78717900,1149.65,1
ec1ca447b2357dc984f111bb42d901c9,1149.65,1
7aa5985858f6df9299d202265b71028c,1149.0,1
98ef9188ce9357bd77f60150a935c7fb,1149.0,1
5265029daa29cc08d86b9f96cd99d03f,1148.0,1
b37663c257f9cb8f2dc90fe804a6ef2a,1146.0,1
89129b4134df3289d76b155160d6e441,1141.0,1
6e339a46f22ae325fd96275ddde00906,1140.9,1
a496c62d3354a4274732d5ad5046c75d,1140.9,1
72e4611b4b2a30b1f1b1ae1ffc56431b,1139.9,1
356925b87c2dcdeb8a091850d14691b7,1139.0,1
0d861a5e4dd6a9079d89e1330848f0ab,1138.3,1
2bb90453c5b070eeacd965903f376375,1129.99,1
86940f0108edf822ebc008ea857d193b,1129.99,1
628f1237180b751c1a995cda15e51b76,1129.34,1
702e844f1c2e77ce0d9cb9211c7c19e4,1128.0,1
387f1a0d6f1e26985d57745d0f7d6e71,1125.9,1
5ce188ad5db48e889d087639680c7ef4,1122.0,1
d487e70a5c882c55d82496f3b583eaab,1119.9,1
20117e36945a163031abca6cc3cfff84,1117.8,1
c455144b0c6e78f2574b7a92f22342cf,1116.0,1
b02cff4a051c13296319151593eb5218,1109.0,1
a6a8a1dfe5402a3ae5ad002b665d9c4d,1107.98,1
7859b226e8b99e2263fae3c8fef443b2,1107.36,1
000598caf2ef4117407665ac33275130,1107.0,1
04ccf04b81dec817ff694f6af34a2a59,1106.99,1
17575cf5c2a523e21115d818fd467253,1106.99,1
3a7f59bfd23506b1997a224724044691,1106.99,1
659518c00554d21bca93139f0c8fc565,1106.99,1
6f53ae8e5a0b164d618ea4b0d2ffce33,1106.99,1
8d1715b8466bb61876e49d198b87a421,1106.99,1
94ae6e074c702c4c67321c0edbca3ca6,1106.99,1
b7021bcc80efc910e6a0748389a5eeb9,1106.99,1
f5592494798503e1d31c80b43b00a62e,1106.99,1
c9dbab4b73e48bd978bb5a5114ee6e3c,1105.0,1
1bb460027f7333d51cc602eb692f1b8d,1104.44,1
9f0b591bc0110c16bb95fdcb47878544,1102.63,1
1f843b666464a2b8e2f0c82b1f4ef82b,1102.39,1
13a6bcc8613c796033664f81fec6fc70,1100.0,1
3ce6bb309d1def44d728e2f1b9cd4c6e,1100.0,1
47014bb0e74e35a5b83df78c45f41c32,1100.0,1
66b84aaef46998841f07082b24004842,1100.0,1
6f7c8b3369dd1f736a77264ecd928a47,1100.0,1
82b56e1af615d6fe0b24b8f706f172f9,1100.0,1
9020b6ec57368057e07cb365b54b9c90,1100.0,1
b0962c45b3881a52d605fe965ca9a776,1100.0,1
c85ab216eceb57e7059d16f16744b513,1100.0,1
c99b0b8a41674337a4165c53ceb7139b,1100.0,1
1bb679bae07f42ad12c2f81e473ce344,1099.99,1
44f725846b0b0102b803444ea5bc6a9c,1099.99,1
59f02919719082978e302f9c366d2052,1099.99,1
989d0306f46bfd75ab52c21c9d307679,1099.99,1
a5501dd3eaffc14bb37c90c70a2099af,1099.99,1
82cf91e8833da7baa4c152c5a4faa8f8,1099.98,1
8b6af4aa3d7e95622bb718a5fdc72019,1099.9,1
9790a478a1806bc28829cc6767407bc9,1099.9,1
78fc46047c4a639e81ff65f0396e02fe,1099.7,1
018150959151a39894d01128bc358aed,1099.0,1
0ad97367914ab84e094499c86ff0057f,1099.0,1
0b27c03a0e52a22dac95ab11d810cbd8,1099.0,1
195bfa760d994681f4db21fc8ed21af5,1099.0,1
25afd4d88507d0c37245f8f2031c9c7d,1099.0,1
38c07e7e9ae35da412133b052d05edaa,1099.0,1
5127c3d8efbc48f0c9c5e97a686e5cd9,1099.0,1
51a8d592336a414fea21f12534b0f797,1099.0,1
5d5577005dbf8ce00f7edb417650f2b6,1099.0,1
7a20e17b2f3665e25b0bc87a9226c9ec,1099.0,1
8372eb499d7f5baf1f41b42cd6597074,1099.0,1
9fc24442b2e31121b7c8907d33253b97,1099.0,1
a7d2a3c4d297b45634f361190c8ec7f8,1099.0,1
a86f4da27da046cfe243ffb26f3ccfa4,1099.0,1
aee140539d699da4a18bbea33883c861,1099.0,1
cf0304dde7ffc7558549d28bfd192416,1099.0,1
e04d99995856fdb1172314dbce6e0fc8,1099.0,1
e620a9a4cdf12ab1e817c17496e9c5d7,1099.0,1
f886bab03373ae225f6a7d25e7ec14a9,1099.0,1
f90b39e93ec323e6a09e112e03fb186c,1099.0,1
e2f063c52fa92b54f186c62b90699c10,1098.9,1
64a7d42cdb49cee6490de85c12d56403,1098.0,1
66ff5782ffd6ce3e04be03a839ef91d8,1098.0,1
c007979976672f82a106285c9426d7c0,1098.0,1
fb7df68b487c7340f5a4e9c5d4ae3e73,1098.0,1
8af2301e41464849b91db80025501c6c,1097.99,1
d852e1c144401bfd00aec76495541736,1097.99,1
189c34e996a949f104c0976d2a9a8400,1097.8,1
20604bcc9703b6f0c4101a04e249ebd5,1095.65,1
b86bfce0c7648e0d53fb1fef4929421c,1094.04,1
30bb84b541c96af98ba7d90b9ebf35d0,1093.0,1
a5b544d912be67044581a3890e6698d5,1090.0,1
c3c417054f5656e9470874ae63265424,1090.0,1
005196c65bab2861e397cc85bc7664bf,1089.0,1
464ad1fa19f2a649e39193e5c98b8300,1089.0,1
92de9528e4b8f2568745e095beb94aeb,1086.76,1
b768841e6f8f26ab8bcfe8878a648684,1085.99,1
c2da460f1f7e4a5023452f6bfa2ae656,1084.9,1
dd3f1762eb601f41c5e289fa08dbc6bf,1079.94,1
3284abe5e684f230d6c239ed831f3cdf,1079.9,1
6a352323e9ea3442a66aa0e556579967,1079.9,1
ef48ea66fb39a13e1310b36b676e29e7,1078.0,1
2f8d6af8cb3875d6964eb4b5eff3a718,1074.38,1
1b304cdb65a252be98ec533eac75bbf2,1070.0,1
c0b65b623d3f8fc03f70b3ef5e732a30,1069.36,1
23f1d9792d6032bbdb97d6ae3988d21f,1069.0,1
cc6047333b8307011b59de309487b678,1069.0,1
c9c813b7dbdf3fddd1e25b8581a58f19,1060.0,1
2f1d78af6de0800385a0cc5cf4b7a794,1058.0,1
d7c999073dcd1bce8c712cbbee9e30b2,1058.0,1
f0264d4b14def982146a5487929d32da,1058.0,1
4754486e1645ad01f55a464712ab4965,1056.0,1
c0b26f372775acfd5f2d1a8e256fb9d6,1055.9,1
fb00fcec2e41b08e44dac5629abfed29,1055.9,1
222e4c4d91c814cafc5badfe6a02c574,1055.4,1
04c87355ded588f31f753951fd7e4af0,1054.0,1
33ab326883f37b126492b8a58a1dd3f3,1054.0,1
4d916e585f3bb295dbc15dafaeaae8ed,1054.0,1
617ccd5f507624d9e0a0ba40f21d0895,1054.0,1
683fb9798e710428ce7304acbd9bbcaf,1054.0,1
7f4319889f2bef6ef22da78e35befb6b,1054.0,1
8653c76ecb6f3c713fc5fa756a7292ae,1054.0,1
9832e2c595ca4b625d442384566f45fb,1054.0,1
afef4367f50fc1faacdf6c82bd46c6e8,1054.0,1
b6335bb5ffac3a44fd1f325a4dab8998,1054.0,1
e7a12cebe1325bf8786c1f714616d282,1054.0,1
ef9e714771b71928467a30d3492973db,1054.0,1
e84d9c0fb40fccf1b0e326e840f6a8ec,1050.61,1
1107a610c5e1caae0ff024795cdefb73,1050.0,1
515a833ce56a4c3153f102787c272e4e,1050.0,1
694fe0bdcd5d601ee81dba97d4ec8cba,1050.0,1
6d0e9627b2c860cd1687fc903c29c6bd,1050.0,1
8a4eb74e28aa9a4a177fd01da6254463,1050.0,1
9913942a9bd26b840c4d19db0cbf6b89,1050.0,1
a86efb07b29b0ab31a5c6047c600edab,1050.0,1
c46151503cf77d0f69c750452f534870,1050.0,1
ed3a94d132e06f96fa99c1f1640496db,1050.0,1
ed583a2a1eaf0dedc33af816153e8b8c,1050.0,1
f9e5de2b9cdd6adc08fcf8a858a0c1a1,1050.0,1
10aa4c249898134fd7c8ba29afbb2962,1049.6999999999998,1
3c7c40c039e3547fdb7a3797272ab922,1049.6999999999998,1
30956f750c3184a07f887007009d003d,1049.0,1
cbc7af079d4caea005e49f188d9a0403,1049.0,1
49670b995497cbfd82777f623ec7f825,1048.0,1
b9b78d5b4aef308f92fbe5332cd81386,1048.0,1
7deaed5d5dd5d3fa73d31d370ea7b0e8,1047.0,1
5be5d703076bbbf577ade3fdddf51e20,1046.38,1
48c4bc0a9a1ef619c41c102912dbf1a0,1045.0,1
cbb28c8357c170dabf764f9be265e1f1,1045.0,1
f69cf4381400f65b36639b8e1c11092a,1045.0,1
ec0984f9b037098d69b0c09fd64d0b02,1041.0,1
7186038cf7f3f1ef5ca7a48750c00256,1039.97,1
fe6ec736bd1defa29719325e666a12ae,1039.48,1
46e0d12aabd5f68050e1fde28849e8df,1038.0,1
dfd9186730d5ae892dc2348afb9a2fdd,1038.0,1
067ddd62f5d7b69af563df60ee698b5a,1037.85,1
8da2925151cb49aad7fbfa4798167f10,1036.0,1
3dfbc814df98bf7f36e299170f1af8f1,1035.09,1
760f259329e5def2ecf277a223dd1e76,1029.99,1
330ada1157ac9512d0a23430c6b771a9,1029.76,1
4fa7e70250c6a3a651de8b0151353b5a,1029.0,1
6ad78e330d6e0f3dfc471115f17371ea,1020.0,1
9e478f18132211e1d6cf2637d12cc559,1020.0,1
a7ab31829dc9a10f37e82b1e1afd26b6,1020.0,1
dbe9495069f4ddb6875dfc83462d616f,1020.0,1
6f380a063844e524a27141a72f58c361,1019.49,1
548f6f80c5fc00a45fde0a80b87b7955,1019.0,1
f601160e3ed582278f9956eea7fb67f7,1017.0,1
af3b1412013a9f8a5dd51d610427f847,1015.0,1
90af4933b09c472f006bde067530f672,1014.5999999999999,1
d6b34ea6f3d03379c79d63ca7bde2f74,1014.0,1
fb827db7d93060684875e22f58033041,1013.4,1
8a2b13049075e1680d412c3af9618dee,1011.86,1
099fee4e83ce1bfcd2315002b7a2cf47,1009.9,1
915e5fac40ec41440f8709a2a62944f4,1009.0,1
9afcc5f0c10a8de1cce71389f667068c,1009.0,1
aa84f57b9e3aa99a1a4be15f47504bda,1009.0,1
be6d65c35659cadb437dbe7b85f45ec8,1009.0,1
c5b419242f62a7d1197531f4e4537154,1009.0,1
74f0cc1d27884a102efa142ba1f540b3,1007.0,1
1a8a24b6904f80d445faf68aaa56ce35,1005.63,1
4c45abaf37f93be768571ba788af0c15,1005.55,1
02385ca219b24812b4c7c65818e3b06a,1004.99,1
0334f4a8d10b77fa20ecb172b9f3a50d,1004.99,1
1199615452acb7d59d0155b46a60a190,1004.99,1
30aa6e2e5bce6448ef6c3a0bfca52806,1004.99,1
391ea9f08646bb9c99de7a3b24eb8641,1004.99,1
4d719448b1cc626699bc3bbbdbbc0bb7,1004.99,1
578b6038884e899b536adcf02180f083,1004.99,1
c35eaee4d0e0f61721f7d1667ec13652,1004.99,1
344e198d67bfd80dc6c1eee85b59af74,1001.0,1
7eab8473e5d7b37dbd609773b0cca38c,1000.0,1
85a9a58276e288c04e889c93a5e282ff,1000.0,1
e7556bb00ab4ae30b6cab3df2f2172b6,1000.0,1
0834d7fee4edc0f82156d04a45272531,999.99,1
0a03d3b2becf1e6ede584a394d562c45,999.99,1
169ae88b021c724b621d240fcbd251b1,999.99,1
2253f352d1652c2309a1f1287bc3e740,999.99,1
3c522e772d77dc602311f4a40f14f770,999.99,1
